Population,Treatment,Replicate,Treatment Name,Tag,Obs,Date,Unique ID,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,,,,,,,,,,,,,,
TL,3,4,Deep,TL 3-4,76,17802,TL 3-4_17802,14:08:55,13315.5,0,9.423185822,0.17361687,293.4767446,3.571415672,1.938791645,24.35601425,1.32,2.447565352,0.5,4.405617633,15.62760544,24.35601425,15.03044319,399.723175,394.9598083,10.5309391,12.08224106,54.8294754,62.906353,300.2194214,1500.383545,202.1522217,92.76711273,-1.896312714,1.326957703,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.274389556,0.003571416,297.5060143,288.7776054,240.0613618,-0.088995995,3.059626263,32.98179897,20.89955791,19.99180984,2.345423205,0.167034369,1.120834618,1.224588587,0.104968573,27.22499025,0.743054707,37.63023079,392.0722902,0.009044165,,,,,,,,,,,,,,
TL,3,4,Deep,TL 3-4,77,17802,TL 3-4_17802,14:10:34,13414,0,15.21622255,0.169359308,427.4038693,3.512324052,1.953137463,24.3333683,1.32,2.447565352,0.5,4.405617633,15.6216774,24.3333683,15.03244019,600.9885864,593.3823242,10.35661793,11.88249302,53.94410706,61.89187241,300.2327881,1500.471802,174.9697876,92.77011871,-4.612926483,1.308524132,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.274490819,0.003512324,297.4833683,288.7716774,240.0754829,-0.068469091,3.055477751,32.93601208,21.05351906,19.97752285,2.343348815,0.163089861,1.102340288,1.241008527,0.102476484,39.65030769,0.720284127,37.03278367,588.7196635,0.009571603,,,,,,,,,,,,,,
TL,3,4,Deep,TL 3-4,78,17802,TL 3-4_17802,14:12:03,13503.5,0,19.57259968,0.166952949,573.0992594,3.457918021,1.949929375,24.22547913,1.32,2.447565352,0.5,4.405617633,15.60545063,24.22547913,15.03064537,799.8875732,790.0806274,10.20235634,11.70494461,53.19501877,61.02950668,300.21698,1501.390625,148.6587677,92.76862335,-7.103527069,1.28665638,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.27437106,0.003457918,297.3754791,288.7554506,240.2224946,-0.042215144,3.035780973,32.72422144,21.01927683,19.91546488,2.334356996,0.16085719,1.085851598,1.248505398,0.101066198,53.16562934,0.725368069,36.70764211,784.0830553,0.009163111,,,,,,,,,,,,,,
TL,3,4,Deep,TL 3-4,79,17802,TL 3-4_17802,14:13:43,13603.5,0,23.40382898,0.164449535,724.3130289,3.395094364,1.943023308,24.09091187,1.32,2.447565352,0.5,4.405617633,15.59046364,24.09091187,15.03177834,1000.255005,988.4898071,10.040802,11.51629448,52.40273666,60.10329819,300.2329102,1500.4729,147.3534698,92.76821136,-9.64094162,1.25820446,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.274491744,0.003395094,297.2409119,288.7404636,240.0756587,-0.013106231,3.011369349,32.46122033,20.94492585,19.84068775,2.323562425,0.158531975,1.06834604,1.255216385,0.099597674,67.19322416,0.732747089,36.40040412,981.3182431,0.00868127,,,,,,,,,,,,,,
TL,3,4,Deep,TL 3-4,80,17802,TL 3-4_17802,14:15:15,13695.5,0,26.71359673,0.161064131,878.0586413,3.336056067,1.948112038,24.04481697,1.32,2.447565352,0.5,4.405617633,15.58825111,24.04481697,15.03310871,1200.511963,1187.026489,9.921973228,11.37197304,51.78879166,59.3572197,300.2425537,1500.614746,163.1109772,92.76621246,-12.16279221,1.243976593,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.274564801,0.003336056,297.194817,288.7382511,240.098354,0.009683084,3.003046905,32.37220563,21.00023259,19.81653404,2.320085038,0.155383496,1.054934867,1.265150171,0.097609563,81.45417448,0.739712761,36.01735105,1178.840723,0.008161857,,,,,,,,,,,,,,
SG,3,4,Deep,SG 3-4,81,17802,SG 3-4_17802,14:24:34,14254.5,0,12.19453286,0.207536656,286.5552878,4.165678298,1.906717298,23.51775932,1.05,2.506847967,0.5,4.512326341,15.54850006,23.51775932,15.03414059,400.4983521,395.6573486,9.365872383,10.80692863,49.01434708,56.55581284,300.2445679,1500.302612,232.5967712,92.77281189,-1.722362518,1.231525421,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859472075,0.004165678,296.6677593,288.6985001,240.0484126,-0.212520559,2.909306455,31.35947263,20.55254399,19.53312969,2.279622965,0.198411081,1.002589157,1.277033808,0.124795737,26.58453981,0.724251145,35.99378249,392.0089823,0.01119687,,,,,,,,,,,,,,
SG,3,4,Deep,SG 3-4,82,17802,SG 3-4_17802,14:26:03,14343,0,8.35189827,0.197434606,217.7520256,4.039914041,1.939498848,23.65066719,1.05,2.506847967,0.5,4.512326341,15.54269695,23.65066719,15.03394508,300.0481873,296.7081604,9.307800293,10.70551395,48.72957993,56.04709625,300.2401733,1500.516113,237.9072723,92.77475739,-0.365306854,1.192938805,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859430222,0.004039914,296.8006672,288.692697,240.0825728,-0.183780604,2.932700308,31.61097254,20.90545858,19.59668207,2.288642235,0.189158087,0.99320146,1.295440775,0.118940545,20.20189135,0.733892945,35.26919762,294.2094354,0.010012077,,,,,,,,,,,,,,
SG,3,4,Deep,SG 3-4,83,17802,SG 3-4_17802,14:27:32,14432.5,0,4.782269725,0.18977749,150.725843,3.942547032,1.965767354,23.75039673,1.05,2.506847967,0.5,4.512326341,15.53513145,23.75039673,15.03517818,200.4558563,198.509964,9.249073982,10.61304188,48.44425583,55.58836746,300.28125,1500.393433,259.2806091,92.77215576,0.835514069,1.160412788,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859821429,0.003942547,296.9003967,288.6851315,240.0629439,-0.161845733,2.950362128,31.80223747,21.18919559,19.64276409,2.295201681,0.182118047,0.984594774,1.310606906,0.114488012,13.98316139,0.759286033,34.67573844,197.0792022,0.008414319,,,,,,,,,,,,,,
SG,3,4,Deep,SG 3-4,84,17802,SG 3-4_17802,14:29:01,14521,0,-0.096613204,0.181625042,97.24621919,3.830912271,1.992257403,23.86166191,1.05,2.506847967,0.5,4.512326341,15.5312252,23.86166191,15.03550911,99.90533447,99.80541992,9.215520859,10.54098797,48.28104782,55.22530365,300.2758179,1500.821777,266.552063,92.77301025,1.822536469,1.127436638,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859769694,0.003830912,297.0116619,288.6812252,240.131479,-0.1354609,2.970176588,32.01552455,21.47453659,19.69644356,2.302863338,0.174597348,0.977919185,1.324944153,0.109733701,9.02182449,0.974358099,34.11813938,99.83432471,-0.000330173,,,,,,,,,,,,,,
SG,3,4,Deep,SG 3-4,85,17802,SG 3-4_17802,14:30:47,14627.5,0,-0.729394732,0.175332668,56.38893968,3.752274928,2.018545017,23.98048973,1.05,2.506847967,0.5,4.512326341,15.53162956,23.98048973,15.03607464,51.23091888,51.41853714,9.188357353,10.48689747,48.13848495,54.94163513,300.2272644,1500.661621,248.0951385,92.77493286,2.039535522,1.098968506,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.85930728,0.003752275,297.1304897,288.6816296,240.105854,-0.12043575,2.991466225,32.24433727,21.7574398,19.75605965,2.31139859,0.168774695,0.972921209,1.338477381,0.106054405,5.231480093,1.096665577,33.62900107,51.63675781,-0.004750263,,,,,,,,,,,,,,
SG,3,4,Deep,SG 3-4,86,17802,SG 3-4_17802,14:33:04,14764,0,11.07712479,0.171170279,276.7726812,3.664651661,2.017864012,23.9215126,1.05,2.506847967,0.5,4.512326341,15.51761246,23.9215126,15.03549576,399.9488525,395.5679016,9.111421585,10.3797493,47.78023148,54.43133545,300.2334595,1500.928833,243.8300934,92.77864075,-1.076797485,1.069700241,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859366281,0.003664652,297.0715126,288.6676125,240.1486079,-0.088845802,2.980883043,32.12897947,21.74923017,19.71956253,2.306170003,0.164914426,0.963019031,1.343150972,0.103615884,25.67859315,0.699684378,33.36423162,392.253842,0.009421954,,,,,,,,,,,,,,
SG,3,4,Deep,SG 3-4,87,17802,SG 3-4_17802,14:34:41,14861.5,0,17.17360412,0.167841933,406.4350251,3.598027551,2.018984511,23.89978409,1.05,2.506847967,0.5,4.512326341,15.51484776,23.89978409,15.03670502,599.800354,593.0479736,9.081115723,10.32645988,47.62640762,54.15768433,300.2315674,1500.912842,303.3290405,92.77213287,-3.229019165,1.053993225,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859348261,0.003598028,297.0497841,288.6648478,240.1460493,-0.066354146,2.976992219,32.0892937,21.76283382,19.70731592,2.304417875,0.161822723,0.958007709,1.346410167,0.101663298,37.70584415,0.685332457,33.19578658,587.9099664,0.009696915,,,,,,,,,,,,,,
SG,3,4,Deep,SG 3-4,88,17802,SG 3-4_17802,14:36:10,14950.5,0,21.77658906,0.165462765,550.6494624,3.558990845,2.024694093,23.91896057,1.05,2.506847967,0.5,4.512326341,15.51868153,23.91896057,15.03551865,800.260498,791.6604004,9.070527077,10.30221844,47.55783844,54.01574326,300.273407,1500.651978,351.7754822,92.76950836,-5.408889771,1.042334557,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859746733,0.003558991,297.0689606,288.6686815,240.104311,-0.055629528,2.980425833,32.12721384,21.8249954,19.71882105,2.306063886,0.159610016,0.955731739,1.350332147,0.100266086,51.08347991,0.695562721,33.04954561,785.1452698,0.009166538,,,,,,,,,,,,,,
SG,3,4,Deep,SG 3-4,89,17802,SG 3-4_17802,14:37:46,15046,0,26.26950382,0.163191323,695.1065915,3.510966327,2.024189209,23.90010071,1.05,2.506847967,0.5,4.512326341,15.51791668,23.90010071,15.0344162,1000.953369,990.5513916,9.056516647,10.27161407,47.48507309,53.85606384,300.2761841,1500.63269,370.803833,92.76630402,-7.592300415,1.031208992,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859773182,0.003510966,297.0501007,288.6679167,240.1012251,-0.039076978,2.977048883,32.09192082,21.82030674,19.70900869,2.304659991,0.157495396,0.952859674,1.351800317,0.098930995,64.48246939,0.70173703,32.96001813,982.6920686,0.008810932,,,,,,,,,,,,,,
SG,3,4,Deep,SG 3-4,90,17802,SG 3-4_17802,14:39:20,15140.5,0,29.48953808,0.163597389,854.7078001,3.51050198,2.019099446,23.87459373,1.05,2.506847967,0.5,4.512326341,15.51660633,23.87459373,15.03548622,1200.001465,1188.230957,9.062462807,10.27739811,47.51980972,53.89042664,300.2747803,1500.589111,386.1896362,92.76546478,-9.952407837,1.014404297,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.859759812,0.003510502,297.0245937,288.6666063,240.0942524,-0.037022857,2.972487059,32.04303526,21.76563715,19.69560003,2.302742769,0.157873577,0.953387612,1.349355157,0.099169751,79.28736633,0.71931117,33.0332523,1179.408263,0.008259526,,,,,,,,,,,,,,
CF,3,4,Deep,CF 3-4,91,17802,CF 3-4_17802,15:01:03,16443.5,0,3.342817277,0.183145381,357.3279477,3.012351657,1.558957799,21.37400436,1.35,2.440978394,0.5,4.39376111,15.52240086,21.37400436,15.03667736,399.9072876,397.8656006,9.385592461,10.72535801,49.19481659,56.21722794,300.2807617,1500.520996,202.1266022,92.76343536,1.04359436,1.149419785,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224301939,0.003012352,294.5240044,288.6724009,240.083354,0.327614173,2.553878853,27.53109394,16.80573593,18.44820261,2.130384333,0.1758168,0.994921054,1.135463278,0.110521237,33.14696798,0.898112195,40.25710957,396.8385071,0.003391106,,,,,,,,,,,,,,
CF,3,4,Deep,CF 3-4,92,17802,CF 3-4_17802,15:02:32,16532,0,1.662621677,0.169411357,274.7571323,2.858042811,1.594095396,21.56370735,1.35,2.440978394,0.5,4.39376111,15.52079201,21.56370735,15.03807735,300.1088257,298.9770813,9.39626503,10.66759109,49.25885391,55.92363358,300.2532959,1500.338989,163.420639,92.76912689,1.805038452,1.079914093,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224098488,0.002858043,294.7137074,288.670792,240.0542329,0.361766878,2.583718508,27.85105988,17.18346878,18.54224968,2.142972878,0.163121828,0.989623112,1.153349766,0.102498158,25.48897927,0.918990617,39.42624717,298.4662344,0.00219626,,,,,,,,,,,,,,
CF,3,4,Deep,CF 3-4,93,17802,CF 3-4_17802,15:04:01,16621,0,-0.011039348,0.159434056,194.3822608,2.734565279,1.617105545,21.67861366,1.35,2.440978394,0.5,4.39376111,15.52603722,21.67861366,15.03755093,200.0861816,199.8454437,9.398960114,10.61536503,49.25928116,55.63437271,300.2680054,1500.668579,131.0128479,92.77452087,2.269836426,1.026883125,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224207447,0.002734565,294.8286137,288.6760372,240.1069673,0.393116827,2.60194095,28.04585704,17.43049201,18.60232544,2.15104834,0.153851335,0.984835404,1.166212936,0.096643542,18.03372111,0.97266296,38.8440826,199.8488356,-2.14569E-05,,,,,,,,,,,,,,
CF,3,4,Deep,CF 3-4,94,17802,CF 3-4_17802,15:05:30,16710.5,0,-1.168433651,0.152660747,110.3283465,2.640846464,1.628492743,21.72662735,1.35,2.440978394,0.5,4.39376111,15.52475357,21.72662735,15.03742218,100.3198166,100.7256317,9.400177002,10.57518101,49.26913071,55.42767715,300.2066956,1500.88269,111.4887695,92.77342224,2.363273621,0.982048988,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.2237533,0.002640846,294.8766273,288.6747536,240.1412251,0.41964474,2.609588476,28.12862146,17.55344046,18.62569046,2.154196296,0.147534671,0.981095733,1.173100564,0.09265641,10.23553827,1.095335364,38.50110385,101.0846374,-0.004450329,,,,,,,,,,,,,,
CF,3,4,Deep,CF 3-4,95,17802,CF 3-4_17802,15:07:15,16815,0,-1.072407855,0.14859993,62.07733293,2.571017515,1.627505558,21.68234825,1.35,2.440978394,0.5,4.39376111,15.52364826,21.68234825,15.03736782,51.39598465,51.81827164,9.36538887,10.5092535,49.09279633,55.08886719,300.2450867,1500.079346,106.2954636,92.77819061,2.178501129,0.946710587,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224037679,0.002571018,294.8323483,288.6736483,240.0126899,0.444776022,2.602535083,28.05115152,17.54189802,18.60299826,2.151138932,0.143738595,0.975029525,1.176109407,0.09026109,5.759422627,1.197981541,38.32122555,52.14777308,-0.007880678,,,,,,,,,,,,,,
CF,3,4,Deep,CF 3-4,96,17802,CF 3-4_17802,15:09:34,16954.5,0,1.604512469,0.14412274,369.5686089,2.490362056,1.624093926,21.61201286,1.35,2.440978394,0.5,4.39376111,15.52560329,21.61201286,15.03787994,399.9695435,398.8015747,9.316923141,10.42496967,48.83573532,54.64369202,300.2527466,1500.424316,111.1719513,92.78410339,2.052371979,0.917178154,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224094419,0.002490362,294.7620129,288.6756033,240.0678853,0.477100614,2.59136539,27.92898024,17.50401056,18.56880808,2.146539608,0.139545417,0.967271464,1.179268144,0.087615894,34.29009202,0.926697968,38.13074302,398.3085821,0.001536026,,,,,,,,,,,,,,
CF,3,4,Deep,CF 3-4,97,17802,CF 3-4_17802,15:11:12,17052,0,3.106467537,0.141921476,545.5933899,2.449721899,1.621736866,21.57089233,1.35,2.440978394,0.5,4.39376111,15.53059006,21.57089233,15.03667736,599.8649292,597.8096313,9.289759636,10.37983131,48.6795311,54.39164352,300.2368774,1500.665161,125.9130936,92.78742218,1.235233307,0.900876999,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.22397687,0.002449722,294.7208923,288.6805901,240.1064204,0.494231867,2.584854656,27.857813,17.47798169,18.5507412,2.144112703,0.137480754,0.96311779,1.180994913,0.086313705,50.62420421,0.912654065,38.03853944,596.8551572,0.001979802,,,,,,,,,,,,,,
CF,3,4,Deep,CF 3-4,98,17802,CF 3-4_17802,15:12:41,17141.5,0,4.236825589,0.140369759,726.629036,2.422038522,1.620696897,21.54787636,1.35,2.440978394,0.5,4.39376111,15.53223991,21.54787636,15.03649616,800.6367798,797.862793,9.273666382,10.35145092,48.59185028,54.23919296,300.2367554,1500.718994,129.3045654,92.79084015,0.162540436,0.894082069,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.223975966,0.002422039,294.6978764,288.6822399,240.1150337,0.505233726,2.581216725,27.81758114,17.46613022,18.54005814,2.142678792,0.136024126,0.960519828,1.182158964,0.085395111,67.42451873,0.91071929,37.9719498,796.561012,0.002019689,,,,,,,,,,,,,,
CF,3,4,Deep,CF 3-4,99,17802,CF 3-4_17802,15:14:19,17239.5,0,5.427648739,0.138538712,905.6915343,2.387486816,1.618113649,21.51781654,1.35,2.440978394,0.5,4.39376111,15.53238487,21.51781654,15.03696918,1000.519592,997.008606,9.265586853,10.32806969,48.54948425,54.116642,300.2230835,1500.816895,123.1000061,92.79164124,-1.006771088,0.882016182,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.223874693,0.002387487,294.6678165,288.6823849,240.1306978,0.518964045,2.576472186,27.76620989,17.4381402,18.52510071,2.140672575,0.134304002,0.958358537,1.182314038,0.084310462,84.04060392,0.908408943,37.93407479,995.34094,0.002068566,,,,,,,,,,,,,,
CF,3,4,Deep,CF 3-4,100,17802,CF 3-4_17802,15:15:51,17331,0,6.011769914,0.139169167,1092.649707,2.381617698,1.607153912,21.44472313,1.35,2.440978394,0.5,4.39376111,15.52853394,21.44472313,15.03728676,1199.803467,1195.820313,9.262519836,10.32219124,48.54540634,54.09920502,300.2814026,1501.152832,127.637001,92.79166412,-2.525936127,0.875388145,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224306686,0.002381618,294.5947231,288.6785339,240.1844478,0.52689539,2.564967215,27.64221591,17.32002467,18.48662853,2.135519926,0.134896421,0.957813302,1.177706624,0.084684006,101.3887846,0.913723989,38.090661,1193.973173,0.001917901,,,,,,,,,,,,,,
TL,3,3,Deep,TL 3-3,101,17802,TL 3-3_17802,15:27:02,18002,0,10.26186609,0.136457143,257.2870393,3.69115795,2.523056612,26.86108589,1.2,2.473913181,0.5,4.453043725,15.69777107,26.86108589,15.04119015,399.9436035,395.2591248,9.609225273,11.06814671,49.81817627,57.38182068,300.2467651,1500.737427,313.7450562,92.78927612,-1.304836273,1.268662453,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.502056376,0.003691158,300.0110859,288.8477711,240.1179829,-0.327733514,3.550061932,38.25939894,27.19125223,21.27942848,2.539115421,0.132399937,1.027005321,1.5121101,0.083105155,23.87347813,0.650932573,29.2985675,392.1481023,0.00766695,,,,,,,,,,,,,,
TL,3,3,Deep,TL 3-3,102,17802,TL 3-3_17802,15:28:31,18091,0,6.860097351,0.129263819,198.3650589,3.607865995,2.598164989,27.22985077,1.2,2.473913181,0.5,4.453043725,15.77527237,27.22985077,15.04178238,299.8874817,296.7177429,9.66991806,11.09592342,49.88552094,57.24204636,300.2373047,1500.998291,267.2157898,92.79064941,-0.112148285,1.231744766,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.501977539,0.003607866,300.3798508,288.9252724,240.1597212,-0.326039103,3.627762929,39.0962123,28.00028888,21.50256157,2.574067315,0.125617373,1.02959794,1.544469375,0.078830523,18.40642264,0.668531167,28.60977818,294.6380123,0.006661254,,,,,,,,,,,,,,
TL,3,3,Deep,TL 3-3,103,17802,TL 3-3_17802,15:30:01,18181.5,0,3.527058341,0.121712599,142.6576122,3.481598845,2.657527837,27.50350571,1.2,2.473913181,0.5,4.453043725,15.84456539,27.50350571,15.03911972,199.7737732,198.0886078,9.712010384,11.08796406,49.8807106,56.94758224,300.2713013,1501.36499,252.5612183,92.78992462,0.98544693,1.181311607,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.502260844,0.003481599,300.6535057,288.9945654,240.2183931,-0.303302035,3.686379186,39.72822697,28.64026291,21.67403555,2.601212782,0.118474403,1.028851349,1.572361433,0.07433078,13.23718908,0.720170704,27.99809104,197.0193327,0.005012244,,,,,,,,,,,,,,
TL,3,3,Deep,TL 3-3,104,17802,TL 3-3_17802,15:31:30,18270,0,0.467664987,0.115778222,88.65294299,3.37919165,2.707343196,27.72854042,1.2,2.473913181,0.5,4.453043725,15.90787601,27.72854042,15.03973389,100.0785904,99.75692749,9.741500854,11.07719898,49.83022308,56.66265488,300.2258911,1501.056885,245.6577911,92.79019928,1.927074432,1.138710976,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.501882426,0.003379192,300.8785404,289.057876,240.1690962,-0.285337671,3.735198697,40.25423726,29.17703827,21.81820822,2.624229874,0.112844293,1.027855501,1.596374373,0.070785538,8.226124247,0.88868959,27.49393336,99.61514857,0.001290763,,,,,,,,,,,,,,
TL,3,3,Deep,TL 3-3,105,17802,TL 3-3_17802,15:33:11,18371.5,0,-1.386395887,0.108345238,68.35941659,3.222628814,2.754095662,27.9335804,1.2,2.473913181,0.5,4.453043725,15.97244263,27.9335804,15.04127121,49.85322952,50.34252167,9.78338623,11.05721569,49.84201813,56.33161926,300.2281494,1501.495361,218.8183441,92.796875,2.319252014,1.079077721,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.501901245,0.003222629,301.0835804,289.1224426,240.2392524,-0.247585506,3.780170724,40.73597009,29.6787544,21.95301151,2.645912236,0.105771747,1.026075062,1.619837173,0.066333835,6.343540237,1.357886223,26.98326712,50.7628262,-0.007369466,,,,,,,,,,,,,,
TL,3,3,Deep,TL 3-3,106,17802,TL 3-3_17802,15:35:32,18512,0,9.358090895,0.101966076,230.1333687,3.056454066,2.77157827,27.99330902,1.2,2.473913181,0.5,4.453043725,16.05215454,27.99330902,15.03913593,399.3656921,395.1430664,9.802501678,11.01056194,49.68756866,55.81106186,300.2632446,1500.18335,180.4213409,92.80011749,-0.912132263,1.013036728,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.502193705,0.003056454,301.143309,289.2021545,240.0293306,-0.195414926,3.793359712,40.87666928,29.86610734,22.02273178,2.657187754,0.099683516,1.021781442,1.635406312,0.062503328,21.35640365,0.58240518,26.66915882,392.3060355,0.006361677,,,,,,,,,,,,,,
TL,3,3,Deep,TL 3-3,107,17802,TL 3-3_17802,15:37:10,18610.5,0,15.07235204,0.099144234,323.0935279,2.980100952,2.777551652,28.0149498,1.2,2.473913181,0.5,4.453043725,16.10420609,28.0149498,15.04060936,600.1594849,593.4291992,9.819639206,10.99751186,49.61060715,55.56143188,300.2695313,1500.067871,179.6405945,92.80249786,-3.333702087,0.982666016,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.502246094,0.002980101,301.1649498,289.2542061,240.010854,-0.169235004,3.798148223,40.92721975,29.92970788,22.05957794,2.663163673,0.096984925,1.020596571,1.642567102,0.060805949,29.98388643,0.544451686,26.55685408,588.8598133,0.006797446,,,,,,,,,,,,,,
TL,3,3,Deep,TL 3-3,108,17802,TL 3-3_17802,15:38:39,18699,0,19.37911601,0.09726204,435.7317681,2.931892949,2.78415833,28.0424881,1.2,2.473913181,0.5,4.453043725,16.15007782,28.0424881,15.04128075,799.2870483,790.6151123,9.833525658,10.99246788,49.53375244,55.37161636,300.2390442,1499.828857,188.6429443,92.79908752,-5.793479919,0.96619606,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.501992035,0.002931893,301.1924881,289.3000778,239.9726118,-0.153093554,3.804249319,40.99446902,30.00200114,22.09628296,2.669128393,0.09518308,1.020090989,1.649037404,0.059672778,40.43551049,0.551130077,26.46747704,784.7400731,0.00653613,,,,,,,,,,,,,,
TL,3,3,Deep,TL 3-3,109,17802,TL 3-3_17802,15:40:20,18800.5,0,24.38856747,0.094454303,531.5595222,2.870897907,2.805100204,28.14055824,1.2,2.473913181,0.5,4.453043725,16.21250534,28.14055824,15.05668259,1000.740601,989.8568115,9.867180824,11.00203514,49.50418854,55.19781494,300.2301331,1500.126221,194.6677704,92.79610443,-8.70790863,0.947187424,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.501917775,0.002870898,301.2905582,289.3625053,240.0201899,-0.137004196,3.826046206,41.23067697,30.22864183,22.17653179,2.68220991,0.092492429,1.020946002,1.661263908,0.057980886,49.32665293,0.53700648,26.28166167,982.4630898,0.006524134,,,,,,,,,,,,,,
TL,3,3,Deep,TL 3-3,110,17802,TL 3-3_17802,15:41:55,18895.5,0,28.80292037,0.092410771,634.302978,2.822673339,2.8173838,28.20361519,1.2,2.473913181,0.5,4.453043725,16.3850975,28.20361519,15.25788307,1200.009521,1187.157959,9.905827522,11.02158546,49.15329742,54.68975067,300.2331848,1499.685059,196.6008453,92.79380035,-11.41493988,0.930522919,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.501943207,0.002822673,301.3536152,289.5350975,239.949604,-0.114569847,3.840118602,41.38335306,30.36176759,22.29435635,2.701518387,0.090532026,1.022734801,1.678783586,0.056748363,58.8593839,0.534303774,26.19048501,1178.425967,0.006401441,,,,,,,,,,,,,,
SG,3,1,Deep,SG 3-1,111,17802,SG 3-1_17802,16:01:55,20095,0,7.841932254,0.10803611,265.0751352,2.487270249,2.13725558,25.34409523,1.35,2.440978394,0.5,4.39376111,15.5675745,25.34409523,15.03687954,400.0609131,396.092041,10.83957577,11.94455051,56.66299438,62.43915558,300.2518616,1498.713135,256.0959167,92.7820282,-1.041679382,0.907657623,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224087863,0.00248727,298.4940952,288.7175745,239.7940962,0.171237471,3.245495203,34.9797829,23.03523238,20.45583487,2.413677776,0.105443412,1.108239623,1.305438153,0.066130267,24.59420867,0.669226109,34.18317525,393.6825772,0.006809093,,,,,,,,,,,,,,
SG,3,1,Deep,SG 3-1,112,17802,SG 3-1_17802,16:03:24,20184.5,0,5.048627484,0.102829521,207.5333424,2.43867237,2.198290085,25.65359497,1.35,2.440978394,0.5,4.39376111,15.57159519,25.65359497,15.03564835,300.0318604,297.4353638,10.85236835,11.93592453,56.71421051,62.37685394,300.2070618,1499.113403,206.7282715,92.78033447,0.098365784,0.880088806,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.223756013,0.002438672,298.803595,288.7215952,239.8581392,0.161674653,3.305709155,35.62941624,23.69349171,20.61259508,2.437125975,0.100477982,1.10741907,1.329706905,0.063005859,19.25501292,0.697742662,33.43791201,295.8841536,0.005705461,,,,,,,,,,,,,,
SG,3,1,Deep,SG 3-1,113,17802,SG 3-1_17802,16:04:53,20273.5,0,2.363520718,0.096789642,151.939406,2.356451596,2.253094823,25.91561699,1.35,2.440978394,0.5,4.39376111,15.57231331,25.91561699,15.0349369,199.9784698,198.7052917,10.8559761,11.90284157,56.73056793,62.20122147,300.2624817,1499.013062,173.1061707,92.78052521,1.09828949,0.842922211,1,-0.219565243,2.737391472,1,0,0.159999996,111115,2.224166531,0.002356452,299.065617,288.7223133,239.8420845,0.166026817,3.357446716,36.18697683,24.28413526,20.74396515,2.456929745,0.094703431,1.104351892,1.352577853,0.059373607,14.09701789,0.764647004,32.72133915,197.9790909,0.00390635,,,,,,,,,,,,,,
