Population,Treatment,Treatment Name,Replicate,Tag,Date,DOY,Obs,HHMMSS,FTime,EBal?,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
TL,3,Deep,2,TL 3-2,7/26/17,207,41,14:36:37,4485,1,18.11616942,0.426787637,314.9048683,4.540588889,1.067034528,19.57520561,1.2,2.473913181,0.5,4.453043725,18.68366051,19.33794212,18.32593536,399.7072754,394.9321289,11.98930931,13.06411457,51.72485352,56.36182785,500.3254395,1499.997925,216.1454773,93.27507782,3.459922314,-0.305936098,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169378662,0.004540589,292.4879421,291.8336605,239.9996626,0.237263485,2.285590831,24.50376762,11.43965305,19.33794212,2.252116672,0.389461002,1.218556303,1.033560369,0.246512354,29.3727761,0.797364522,56.58223276,389.4399689,0.026321215
SG,3,Deep,2,SG 3-2,7/26/17,207,43,14:40:50,4737.5,1,16.7870489,0.594638314,338.7317787,6.429306378,1.118850771,20.08241926,1,2.517826229,0.5,4.532087213,23.25676918,20.06509972,24.98277092,399.9090576,396.0450439,12.02322769,13.2911272,39.1606369,43.29029083,500.3435669,1567.001221,252.0533447,93.27770996,2.760795116,-0.350436449,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003435669,0.006429306,293.2150997,296.4067692,250.7201897,0.017319545,2.358616679,25.28596253,11.99483533,20.06509972,2.356089796,0.525667443,1.239765908,1.116323888,0.334112905,31.5961246,0.855285993,57.24058611,391.044585,0.024572659
SG,3,Deep,2,SG 3-2,7/26/17,207,44,14:40:51,4738.5,1,16.54121706,0.593517128,339.4236102,6.425858824,1.120105282,20.09098195,1,2.517826229,0.5,4.532087213,23.26807785,20.07227325,24.99297333,399.9152222,396.1005859,12.02393723,13.29114246,39.13602448,43.26058197,500.3492432,1566.962891,251.9995728,93.27727509,2.760795116,-0.350436449,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003492432,0.006425859,293.2222733,296.4180779,250.7140569,0.018708699,2.359866834,25.29948299,12.00834052,20.07227325,2.357136112,0.52479107,1.239761552,1.11737456,0.333546456,31.66050946,0.856912669,57.20566546,391.1733544,0.024190076
SG,3,Deep,2,SG 3-2,7/26/17,207,45,14:40:52,4739.5,1,16.31582228,0.592204094,340.0376472,6.429762165,1.122960566,20.11155303,1,2.517826229,0.5,4.532087213,23.28315735,20.09466934,25.00594902,399.9311523,396.1613464,12.02487469,13.29279041,39.10334396,43.22644043,500.3717957,1566.901978,251.5659027,93.27703094,2.760795116,-0.350436449,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003717957,0.006429762,293.2446693,296.4331573,250.7043108,0.016883692,2.362872589,25.33177316,12.03898274,20.09466934,2.360405372,0.523764252,1.239912023,1.120493349,0.332882806,31.71770214,0.858331208,57.13943288,391.3012546,0.023825041
SG,3,Deep,2,SG 3-2,7/26/17,207,46,14:40:53,4739.5,1,16.31582228,0.592204094,340.0376472,6.429762165,1.122960566,20.11155303,1,2.517826229,0.5,4.532087213,23.28315735,20.09466934,25.00594902,399.9311523,396.1613464,12.02487469,13.29279041,39.10334396,43.22644043,500.3717957,1566.901978,251.5659027,93.27703094,2.760795116,-0.350436449,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003717957,0.006429762,293.2446693,296.4331573,250.7043108,0.016883692,2.362872589,25.33177316,12.03898274,20.09466934,2.360405372,0.523764252,1.239912023,1.120493349,0.332882806,31.71770214,0.858331208,57.13943288,391.3012546,0.023825041
SG,3,Deep,2,SG 3-2,7/26/17,207,47,14:40:54,4741.5,1,16.34750523,0.590618869,339.8536121,6.430655158,1.125759041,20.13170439,1,2.517826229,0.5,4.532087213,23.31212616,20.13692665,25.02336121,399.9842529,396.2078552,12.02630901,13.29444218,39.03949738,43.15608215,500.3546448,1548.604126,249.7234192,93.27666473,2.760795116,-0.350436449,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003546448,0.006430655,293.2869267,296.4621262,247.7766546,-0.005222259,2.365820267,25.36347407,12.06903189,20.13692665,2.366584689,0.522523874,1.240061226,1.126523463,0.332081188,31.70041144,0.857765962,57.07214738,391.3383258,0.023840937
CF,2,Wet,6,CF 2-6,7/26/17,207,48,14:48:20,5188.5,1,15.0884689,0.402810401,322.8632306,4.917500638,1.218125009,20.73045817,1.3,2.451956657,0.5,4.413521982,23.80011749,20.27668571,25.46197701,399.464447,395.0388489,11.9974556,13.25834751,37.81910706,41.79376602,500.2802734,1499.60083,318.9564514,93.2817688,2.622581005,-0.366543055,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.848309796,0.004917501,293.4266857,296.9501175,239.9361274,0.45377246,2.454887116,26.31690145,13.05855394,20.27668571,2.387122834,0.36912165,1.236762107,1.150360727,0.233508368,30.11725323,0.817294885,53.61164254,390.4236157,0.020718972
CF,2,Wet,6,CF 2-6,7/26/17,207,49,14:48:21,5189.5,1,15.16195521,0.40277068,322.5077753,4.914609338,1.217530224,20.72696251,1.3,2.451956657,0.5,4.413521982,23.81278038,20.27073479,25.48558998,399.4404907,394.9960938,11.99880505,13.25897026,37.79481506,41.76418304,500.2741394,1499.605103,318.4803467,93.28239441,2.622581005,-0.366543055,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.848262611,0.004914609,293.4207348,296.9627804,239.936811,0.456227723,2.454358717,26.31106044,13.05209018,20.27073479,2.386245149,0.369088295,1.236828493,1.149416656,0.233487011,30.0842975,0.816483455,53.62405191,390.3583827,0.02082818
CF,2,Wet,6,CF 2-6,7/26/17,207,50,14:48:22,5190.5,1,15.26720186,0.403235246,322.1027611,4.918629855,1.217241174,20.72602708,1.3,2.451956657,0.5,4.413521982,23.82540131,20.26992035,25.50680733,399.437439,394.9654846,11.9993906,13.2605381,37.76801682,41.73747253,500.2926331,1499.663818,318.3725891,93.28250122,2.622581005,-0.366543055,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,3.84840487,0.00491863,293.4199203,296.9754013,239.9462056,0.456106727,2.454217336,26.30951468,13.04897658,20.26992035,2.386125052,0.369478373,1.236976162,1.14914889,0.233736782,30.0465512,0.815521289,53.63686244,390.2955809,0.020981145
CF,2,Wet,6,CF 2-6,7/26/17,207,51,14:48:24,5192.5,1,15.45175329,0.403968265,321.4108795,4.937782595,1.219940634,20.74575458,1.3,2.451956657,0.5,4.413521982,23.84948158,20.29587173,25.5448494,399.4829102,394.9612122,11.99743271,13.26343918,37.70760345,41.68662262,500.3116455,1499.692017,320.2351074,93.28348541,2.622581005,-0.366543055,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.848551119,0.004937783,293.4458717,296.9994816,239.9507173,0.449882848,2.457200469,26.34121633,13.07777715,20.29587173,2.389954449,0.370093706,1.237259835,1.152694614,0.234130799,29.98232709,0.81377834,53.59669746,390.2348582,0.021222167
CF,2,Wet,6,CF 2-6,7/26/17,207,52,14:48:25,5192.5,1,15.45175329,0.403968265,321.4108795,4.937782595,1.219940634,20.74575458,1.3,2.451956657,0.5,4.413521982,23.84948158,20.29587173,25.5448494,399.4829102,394.9612122,11.99743271,13.26343918,37.70760345,41.68662262,500.3116455,1499.692017,320.2351074,93.28348541,2.622581005,-0.366543055,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.848551119,0.004937783,293.4458717,296.9994816,239.9507173,0.449882848,2.457200469,26.34121633,13.07777715,20.29587173,2.389954449,0.370093706,1.237259835,1.152694614,0.234130799,29.98232709,0.81377834,53.59669746,390.2348582,0.021222167
TL,2,Wet,2,TL 2-2,7/26/17,207,53,14:53:45,5513.5,1,18.38686849,0.358533345,300.5720628,4.042578003,1.11604786,20.06185768,1.4,2.430000132,0.5,4.374000238,20.59200287,19.52030182,21.29392815,400.6917725,395.1003723,12.17259502,13.28864765,46.64943695,50.92652893,500.3707275,1500.802246,512.7406006,93.28031158,2.622581005,-0.366543055,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.574076625,0.004042578,292.6703018,293.7420029,240.128354,0.541555858,2.355617054,25.25310018,11.96445253,19.52030182,2.277806234,0.331371116,1.239569193,1.03823704,0.209387258,28.03745567,0.76074862,55.35075147,389.4254132,0.026134067
TL,2,Wet,2,TL 2-2,7/26/17,207,54,14:53:46,5514.5,1,18.35433216,0.360124854,301.1141924,4.055098188,1.11493943,20.05669403,1.4,2.430000132,0.5,4.374000238,20.59300995,19.51898766,21.29522705,400.7070923,395.1235657,12.17292976,13.29239845,46.64804459,50.93798065,500.3869019,1500.8302,512.9489746,93.28074646,2.622581005,-0.366543055,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.574192156,0.004055098,292.6689877,293.7430099,240.1328267,0.53770637,2.35486428,25.24491248,11.95251402,19.51898766,2.277620189,0.33273016,1.23992485,1.037695339,0.210255507,28.08815664,0.762076015,55.3959381,389.4586486,0.026106891
TL,2,Wet,2,TL 2-2,7/26/17,207,55,14:53:48,5515.5,1,18.36235628,0.359989597,301.086412,4.053513323,1.114892263,20.05651967,1.4,2.430000132,0.5,4.374000238,20.59515572,19.51804352,21.29517746,400.7501831,395.1644592,12.17356491,13.29261208,46.64437485,50.93213272,500.3796387,1500.835693,513.2236328,93.28088379,2.622581005,-0.366543055,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.574140276,0.004053513,292.6680435,293.7451557,240.1337056,0.538476152,2.354838866,25.24460286,11.95199078,19.51804352,2.277486536,0.332614695,1.239946602,1.037539934,0.210181737,28.0856066,0.761926851,55.3960715,389.4970656,0.026115791
TL,2,Wet,2,TL 2-2,7/26/17,207,56,14:53:49,5516.5,1,18.31876085,0.359347592,301.1921241,4.046258514,1.11473579,20.05437891,1.4,2.430000132,0.5,4.374000238,20.59611511,19.5130825,21.29347992,400.7817688,395.2088318,12.17387772,13.2909565,46.64277267,50.92272949,500.3650513,1500.825806,513.4197388,93.28079987,2.622581005,-0.366543055,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.57403608,0.004046259,292.6630825,293.7461151,240.1321235,0.541296405,2.354526843,25.24128059,11.9503241,19.5130825,2.276784365,0.332066544,1.239791053,1.036993312,0.209831534,28.09544225,0.762108789,55.39048492,389.5548936,0.026047293
TL,2,Wet,2,TL 2-2,7/26/17,207,57,14:53:50,5517.5,1,18.37660354,0.359727949,301.0220351,4.048466032,1.114257657,20.05193378,1.4,2.430000132,0.5,4.374000238,20.59711647,19.51108742,21.29085541,400.8130798,395.2234192,12.1744957,13.29223824,46.64234924,50.92459106,500.3400879,1500.848755,513.5886841,93.28096771,2.622581005,-0.366543055,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.573857771,0.004048466,292.6610874,293.7471165,240.1357954,0.540846363,2.354170503,25.2374151,11.94517686,19.51108742,2.276502039,0.332391314,1.239912846,1.036589193,0.210039022,28.07962674,0.761650298,55.40651154,389.5516283,0.026137318
SG,2,Wet,3,SG 2-3,7/26/17,207,58,15:00:38,5926,1,19.33032265,0.851569812,346.1852923,8.398610757,1.073899751,20.44686639,1.2,2.473913181,0.5,4.453043725,23.99928474,21.16084862,24.97102547,400.691803,395.2596741,12.3629427,14.34827709,38.50767899,44.69152832,500.3553162,1500.691772,318.4377441,93.28245544,11.10533905,-0.141906977,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169627635,0.008398611,294.3108486,297.1492847,240.1106782,-0.713982225,2.412342269,25.86062146,11.51234437,21.16084862,2.520710557,0.714864067,1.338442519,1.182268039,0.457344049,32.2930141,0.87584268,61.8628496,389.3994272,0.030709569
SG,2,Wet,3,SG 2-3,7/26/17,207,59,15:00:39,5926.5,1,19.28473148,0.853193336,346.349291,8.398975478,1.072240057,20.43433082,1.2,2.473913181,0.5,4.453043725,23.97298431,21.14967728,24.86026573,400.6667786,395.245575,12.36068249,14.34610844,38.56141663,44.75531769,500.355072,1500.711304,318.3092651,93.28220367,11.10533905,-0.141906977,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.1696256,0.008398975,294.2996773,297.1229843,240.1138032,-0.715346453,2.410476666,25.8406917,11.49458326,21.14967728,2.518982683,0.71600782,1.338236609,1.180746073,0.458093094,32.3082251,0.876288852,61.90440825,389.3991497,0.030657743
SG,2,Wet,3,SG 2-3,7/26/17,207,60,15:00:40,5927.5,1,19.17552198,0.852396066,346.5473972,8.370631977,1.069489347,20.41097406,1.2,2.473913181,0.5,4.453043725,23.91662788,21.11942101,24.66078377,400.6149597,395.2230225,12.35969543,14.3383112,38.68930435,44.88292313,500.3868713,1500.774536,317.9087219,93.28257751,11.10533905,-0.141906977,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169890594,0.008370632,294.269421,297.0666279,240.1239204,-0.708446943,2.407003973,25.80336046,11.46504927,21.11942101,2.514308143,0.715446241,1.337514626,1.176793517,0.457725308,32.32683444,0.876840107,61.94247493,389.4097055,0.030502046
SG,2,Wet,3,SG 2-3,7/26/17,207,61,15:00:40,5927.5,1,19.17552198,0.852396066,346.5473972,8.370631977,1.069489347,20.41097406,1.2,2.473913181,0.5,4.453043725,23.91662788,21.11942101,24.66078377,400.6149597,395.2230225,12.35969543,14.3383112,38.68930435,44.88292313,500.3868713,1500.774536,317.9087219,93.28257751,11.10533905,-0.141906977,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169890594,0.008370632,294.269421,297.0666279,240.1239204,-0.708446943,2.407003973,25.80336046,11.46504927,21.11942101,2.514308143,0.715446241,1.337514626,1.176793517,0.457725308,32.32683444,0.876840107,61.94247493,389.4097055,0.030502046
SG,2,Wet,3,SG 2-3,7/26/17,207,62,15:00:42,5930,1,19.38779853,0.862249874,346.4819459,8.316754415,1.05252816,20.28504768,1.2,2.473913181,0.5,4.453043725,23.75165939,20.97859001,24.34725571,400.5314636,395.0938721,12.35430527,14.32026196,39.05797577,45.27332306,500.3766174,1500.84082,316.8802185,93.28240204,11.10533905,-0.141906977,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.169805145,0.008316754,294.12859,296.9016594,240.1345259,-0.693542333,2.388356593,25.60350657,11.28324461,20.97859001,2.492649832,0.722375221,1.335828433,1.156821399,0.462264146,32.32066818,0.876961073,62.32777347,389.2162006,0.031046969
CF,1,Dry,5,CF 1-5,7/26/17,207,63,15:05:09,6196.5,1,17.96606708,0.760410184,346.4304117,7.465286573,1.048575481,19.97098052,1,2.517826229,0.5,4.532087213,22.71609688,20.42547607,23.81649971,400.5179749,396.3359985,12.3990736,13.87036991,41.72927856,46.68094635,500.3574219,1501.096924,281.9460144,93.27970123,11.14980316,-0.124986887,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003574219,0.007465287,293.5754761,295.8660969,240.1755024,-0.454495554,2.342399442,25.11156673,11.24119682,20.42547607,2.409159622,0.651156725,1.293823961,1.11533566,0.415555661,32.3149253,0.874082629,60.90468206,390.9843384,0.027986226
CF,1,Dry,5,CF 1-5,7/26/17,207,64,15:05:10,6197.5,1,17.76691071,0.759607707,346.9209356,7.458862915,1.048623527,19.97051534,1,2.517826229,0.5,4.532087213,22.71543121,20.42334175,23.81775475,400.5338745,396.3920898,12.39906693,13.86911201,41.73099899,46.67866898,500.3530273,1500.691895,285.5944824,93.27983093,11.14980316,-0.124986887,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003530273,0.007458863,293.5733418,295.8654312,240.1106978,-0.452826416,2.342331951,25.11080828,11.24169627,20.42334175,2.40884226,0.650568188,1.293708424,1.115133836,0.415172155,32.36072622,0.875196414,60.89587518,391.0997536,0.027663827
CF,1,Dry,5,CF 1-5,7/26/17,207,65,15:05:11,6197.5,1,17.76691071,0.759607707,346.9209356,7.458862915,1.048623527,19.97051534,1,2.517826229,0.5,4.532087213,22.71543121,20.42334175,23.81775475,400.5338745,396.3920898,12.39906693,13.86911201,41.73099899,46.67866898,500.3530273,1500.691895,285.5944824,93.27983093,11.14980316,-0.124986887,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003530273,0.007458863,293.5733418,295.8654312,240.1106978,-0.452826416,2.342331951,25.11080828,11.24169627,20.42334175,2.40884226,0.650568188,1.293708424,1.115133836,0.415172155,32.36072622,0.875196414,60.89587518,391.0997536,0.027663827
CF,1,Dry,5,CF 1-5,7/26/17,207,66,15:05:12,6199.5,1,17.80251005,0.754848431,346.5461427,7.431284724,1.050386172,19.9791427,1,2.517826229,0.5,4.532087213,22.71555328,20.42405319,23.81997871,400.4945374,396.3476868,12.39891529,13.86360455,41.73028183,46.65989685,500.3286743,1500.072632,286.888092,93.28005219,11.14980316,-0.124986887,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003286743,0.007431285,293.5740532,295.8655533,240.0116157,-0.444910491,2.343583927,25.12417041,11.26056586,20.42405319,2.408948043,0.647074062,1.293197755,1.115750287,0.412895589,32.32584228,0.874348847,60.81567102,391.0447463,0.027686642
CF,1,Dry,5,CF 1-5,7/26/17,207,67,15:05:12,6199.5,1,17.80251005,0.754848431,346.5461427,7.431284724,1.050386172,19.9791427,1,2.517826229,0.5,4.532087213,22.71555328,20.42405319,23.81997871,400.4945374,396.3476868,12.39891529,13.86360455,41.73028183,46.65989685,500.3286743,1500.072632,286.888092,93.28005219,11.14980316,-0.124986887,1,-0.219565243,2.737391472,1,0,0.159999996,111115,5.003286743,0.007431285,293.5740532,295.8655533,240.0116157,-0.444910491,2.343583927,25.12417041,11.26056586,20.42405319,2.408948043,0.647074062,1.293197755,1.115750287,0.412895589,32.32584228,0.874348847,60.81567102,391.0447463,0.027686642
TL,1,Dry,4,TL 1-4,7/26/17,207,68,15:09:57,6485,1,9.155632073,0.388083228,351.2333089,3.938874126,1.009314194,19.25127581,1.1,2.495869705,0.5,4.492565469,20.07428741,18.66443634,21.04911041,400.6662292,398.3085632,12.34003735,13.19452953,48.82361221,52.20442963,500.3665161,1500.411865,405.1566772,93.27220154,11.79445648,-0.099247217,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.54878651,0.003938874,291.8144363,293.2242874,240.0658931,0.58683947,2.239997012,24.01569787,10.82116833,18.66443634,2.159425412,0.357224914,1.230682818,0.928742594,0.225847056,32.76030397,0.881812096,57.73780818,395.5573282,0.013364084
TL,1,Dry,4,TL 1-4,7/26/17,207,69,15:09:57,6485,1,9.155632073,0.388083228,351.2333089,3.938874126,1.009314194,19.25127581,1.1,2.495869705,0.5,4.492565469,20.07428741,18.66443634,21.04911041,400.6662292,398.3085632,12.34003735,13.19452953,48.82361221,52.20442963,500.3665161,1500.411865,405.1566772,93.27220154,11.79445648,-0.099247217,1,-0.219565243,2.737391472,1,0,0.159999996,111115,4.54878651,0.003938874,291.8144363,293.2242874,240.0658931,0.58683947,2.239997012,24.01569787,10.82116833,18.66443634,2.159425412,0.357224914,1.230682818,0.928742594,0.225847056,32.76030397,0.881812096,57.73780818,395.5573282,0.013364084
TL,1,Dry,4,TL 1-4,7/26/17,207,70,15:09:58,6486.5,1,9.62019726,0.387198273,349.0163745,3.938860635,1.011427527,19.26722526,1.1,2.495869705,0.5,4.492565469,20.13150597,18.67674065,21.20907402,400.6927185,398.2331238,12.34121609,13.19565773,48.65600204,52.02469254,500.3938293,1500.516968,406.79245,93.27277374,11.79445648,-0.099247217,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.549034812,0.003938861,291.8267406,293.281506,240.0827095,0.590484613,2.242223125,24.03941724,10.84375951,18.67674065,2.161088319,0.356474961,1.230795598,0.930292722,0.225367446,32.55372533,0.876412216,57.68315623,395.3422886,0.014036529
TL,1,Dry,4,TL 1-4,7/26/17,207,71,15:09:59,6486.5,1,9.62019726,0.387198273,349.0163745,3.938860635,1.011427527,19.26722526,1.1,2.495869705,0.5,4.492565469,20.13150597,18.67674065,21.20907402,400.6927185,398.2331238,12.34121609,13.19565773,48.65600204,52.02469254,500.3938293,1500.516968,406.79245,93.27277374,11.79445648,-0.099247217,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.549034812,0.003938861,291.8267406,293.281506,240.0827095,0.590484613,2.242223125,24.03941724,10.84375951,18.67674065,2.161088319,0.356474961,1.230795598,0.930292722,0.225367446,32.55372533,0.876412216,57.68315623,395.3422886,0.014036529
TL,1,Dry,4,TL 1-4,7/26/17,207,72,15:10:14,6502.5,1,8.422245288,0.399504398,355.6271158,4.082809898,1.018599166,19.33457699,1.1,2.495869705,0.5,4.492565469,20.62795639,18.75736809,21.8111515,400.7709961,398.5617981,12.33405781,13.2197237,47.1599884,50.54637909,500.3828125,1500.276001,417.8110657,93.27319336,11.79445648,-0.099247217,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,4.548934659,0.00408281,291.9073681,293.7779564,240.0441548,0.577208898,2.251645011,24.14032296,10.92059926,18.75736809,2.172012801,0.366879401,1.233045845,0.938966956,0.232023384,33.17047673,0.892275972,57.66549184,396.0309432,0.012263509
SG,1,Dry,5,SG 1-5,7/26/17,207,74,15:14:23,6750.5,1,20.17658613,0.458856701,311.4205626,5.101972674,1.122342008,20.40795331,1.3,2.451956657,0.5,4.413521982,23.23570633,20.03956985,24.78378487,400.6456299,394.8797607,12.45998669,13.76736259,40.63566589,44.89940643,500.3344116,1500.891113,445.3686829,93.27953339,10.7377243,-0.126849413,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.848726243,0.005101973,293.1895699,296.3857063,240.1425728,0.368383458,2.406555166,25.79939113,12.03202854,20.03956985,2.352369372,0.41564383,1.284213159,1.068156213,0.263342437,29.04916477,0.788646554,56.90254818,388.7081836,0.029536275
SG,1,Dry,5,SG 1-5,7/26/17,207,75,15:14:23,6750.5,1,20.17658613,0.458856701,311.4205626,5.101972674,1.122342008,20.40795331,1.3,2.451956657,0.5,4.413521982,23.23570633,20.03956985,24.78378487,400.6456299,394.8797607,12.45998669,13.76736259,40.63566589,44.89940643,500.3344116,1500.891113,445.3686829,93.27953339,10.7377243,-0.126849413,1,-0.219565243,2.737391472,1,0,0.159999996,111115,3.848726243,0.005101973,293.1895699,296.3857063,240.1425728,0.368383458,2.406555166,25.79939113,12.03202854,20.03956985,2.352369372,0.41564383,1.284213159,1.068156213,0.263342437,29.04916477,0.788646554,56.90254818,388.7081836,0.029536275
